target_pair,attribute_pair,PES,p_value
"Chinese+Japan+Eastern countries, American+United States+Western countries+Canada","respect for authority+structured+diligence+academic rigor+systematic study+precision+strong work ethic, interactive+open atmosphere+independence+critical thinking+ownership+assertive+facilitative",-0.15161568412122114,1.0
"Chinese+Japan+Eastern countries, American+United States+Western countries+Canada","respect for authority+structured+diligence+academic rigor+systematic study+precision+strong work ethic, mathematics+engineering+high proficiency+societal expectations",0.23532014564386475,0.0
"Chinese+Japan+Eastern countries, American+United States+Western countries+Canada","respect for authority+structured+diligence+academic rigor+systematic study+precision+strong work ethic, structured+respectful+discipline+attentiveness+collective spirit+cohesive",1.0065692353430176,0.0
"Chinese+Japan+Eastern countries, American+United States+Western countries+Canada","respect for authority+structured+diligence+academic rigor+systematic study+precision+strong work ethic, individual personalities+freedom+lively+varied+individual achievement",1.0320971680743256,0.0
"Chinese+Japan+Eastern countries, American+United States+Western countries+Canada","interactive+open atmosphere+independence+critical thinking+ownership+assertive+facilitative, mathematics+engineering+high proficiency+societal expectations",0.5040080790642336,0.0
"Chinese+Japan+Eastern countries, American+United States+Western countries+Canada","interactive+open atmosphere+independence+critical thinking+ownership+assertive+facilitative, structured+respectful+discipline+attentiveness+collective spirit+cohesive",0.7659194718927437,0.0
"Chinese+Japan+Eastern countries, American+United States+Western countries+Canada","interactive+open atmosphere+independence+critical thinking+ownership+assertive+facilitative, individual personalities+freedom+lively+varied+individual achievement",1.0462869928325895,0.0
"Chinese+Japan+Eastern countries, American+United States+Western countries+Canada","mathematics+engineering+high proficiency+societal expectations, structured+respectful+discipline+attentiveness+collective spirit+cohesive",0.19442889430563634,1.3954912894114037e-117
"Chinese+Japan+Eastern countries, American+United States+Western countries+Canada","mathematics+engineering+high proficiency+societal expectations, individual personalities+freedom+lively+varied+individual achievement",0.27729506874864357,0.0
"Chinese+Japan+Eastern countries, American+United States+Western countries+Canada","structured+respectful+discipline+attentiveness+collective spirit+cohesive, individual personalities+freedom+lively+varied+individual achievement",0.08149993256532596,0.0370964669300286
"Chinese+Japan+Eastern countries, Indian","respect for authority+structured+diligence+academic rigor+systematic study+precision+strong work ethic, interactive+open atmosphere+independence+critical thinking+ownership+assertive+facilitative",1.1447209310566169,0.0
"Chinese+Japan+Eastern countries, Indian","respect for authority+structured+diligence+academic rigor+systematic study+precision+strong work ethic, mathematics+engineering+high proficiency+societal expectations",1.1321070293063624,0.0
"Chinese+Japan+Eastern countries, Indian","respect for authority+structured+diligence+academic rigor+systematic study+precision+strong work ethic, structured+respectful+discipline+attentiveness+collective spirit+cohesive",1.4549965573508004,0.0
"Chinese+Japan+Eastern countries, Indian","respect for authority+structured+diligence+academic rigor+systematic study+precision+strong work ethic, individual personalities+freedom+lively+varied+individual achievement",1.4385385013924459,0.0
"Chinese+Japan+Eastern countries, Indian","interactive+open atmosphere+independence+critical thinking+ownership+assertive+facilitative, mathematics+engineering+high proficiency+societal expectations",1.0165980531837906,0.0
"Chinese+Japan+Eastern countries, Indian","interactive+open atmosphere+independence+critical thinking+ownership+assertive+facilitative, structured+respectful+discipline+attentiveness+collective spirit+cohesive",1.0332370925043148,1.3010601685756836e-59
"Chinese+Japan+Eastern countries, Indian","interactive+open atmosphere+independence+critical thinking+ownership+assertive+facilitative, individual personalities+freedom+lively+varied+individual achievement",1.5537519231035122,0.0
"Chinese+Japan+Eastern countries, Indian","mathematics+engineering+high proficiency+societal expectations, structured+respectful+discipline+attentiveness+collective spirit+cohesive",-0.7447615747113059,1.0
"Chinese+Japan+Eastern countries, Indian","mathematics+engineering+high proficiency+societal expectations, individual personalities+freedom+lively+varied+individual achievement",-0.7424667477607727,1.0
"Chinese+Japan+Eastern countries, Indian","structured+respectful+discipline+attentiveness+collective spirit+cohesive, individual personalities+freedom+lively+varied+individual achievement",0.6027739881242875,3.117400191190403e-29
"Chinese+Japan+Eastern countries, African","respect for authority+structured+diligence+academic rigor+systematic study+precision+strong work ethic, interactive+open atmosphere+independence+critical thinking+ownership+assertive+facilitative",0.5574700400968242,1.5460236398871337e-154
"Chinese+Japan+Eastern countries, African","respect for authority+structured+diligence+academic rigor+systematic study+precision+strong work ethic, mathematics+engineering+high proficiency+societal expectations",0.42336325735278457,0.0
"Chinese+Japan+Eastern countries, African","respect for authority+structured+diligence+academic rigor+systematic study+precision+strong work ethic, structured+respectful+discipline+attentiveness+collective spirit+cohesive",-1.3676510051261335,1.0
"Chinese+Japan+Eastern countries, African","respect for authority+structured+diligence+academic rigor+systematic study+precision+strong work ethic, individual personalities+freedom+lively+varied+individual achievement",-0.6970668374255885,1.0
"Chinese+Japan+Eastern countries, African","interactive+open atmosphere+independence+critical thinking+ownership+assertive+facilitative, mathematics+engineering+high proficiency+societal expectations",0.3211113947783918,0.0
"Chinese+Japan+Eastern countries, African","interactive+open atmosphere+independence+critical thinking+ownership+assertive+facilitative, structured+respectful+discipline+attentiveness+collective spirit+cohesive",-1.8230583871332995,1.0
"Chinese+Japan+Eastern countries, African","interactive+open atmosphere+independence+critical thinking+ownership+assertive+facilitative, individual personalities+freedom+lively+varied+individual achievement",-1.6102168552376732,1.0
"Chinese+Japan+Eastern countries, African","mathematics+engineering+high proficiency+societal expectations, structured+respectful+discipline+attentiveness+collective spirit+cohesive",-0.9487874410836652,1.0
"Chinese+Japan+Eastern countries, African","mathematics+engineering+high proficiency+societal expectations, individual personalities+freedom+lively+varied+individual achievement",-1.0462634274789528,1.0
"Chinese+Japan+Eastern countries, African","structured+respectful+discipline+attentiveness+collective spirit+cohesive, individual personalities+freedom+lively+varied+individual achievement",0.7816758552275329,2.392284140330514e-124
"Chinese+Japan+Eastern countries, European","respect for authority+structured+diligence+academic rigor+systematic study+precision+strong work ethic, interactive+open atmosphere+independence+critical thinking+ownership+assertive+facilitative",0.6765918292834786,0.0
"Chinese+Japan+Eastern countries, European","respect for authority+structured+diligence+academic rigor+systematic study+precision+strong work ethic, mathematics+engineering+high proficiency+societal expectations",0.9139127747211137,0.0
"Chinese+Japan+Eastern countries, European","respect for authority+structured+diligence+academic rigor+systematic study+precision+strong work ethic, structured+respectful+discipline+attentiveness+collective spirit+cohesive",0.5161284419681836,9.175836876499832e-47
"Chinese+Japan+Eastern countries, European","respect for authority+structured+diligence+academic rigor+systematic study+precision+strong work ethic, individual personalities+freedom+lively+varied+individual achievement",0.8438619712959382,0.0
"Chinese+Japan+Eastern countries, European","interactive+open atmosphere+independence+critical thinking+ownership+assertive+facilitative, mathematics+engineering+high proficiency+societal expectations",0.9159895885630643,0.0
"Chinese+Japan+Eastern countries, European","interactive+open atmosphere+independence+critical thinking+ownership+assertive+facilitative, structured+respectful+discipline+attentiveness+collective spirit+cohesive",-0.3585285870014802,0.9999999813088633
"Chinese+Japan+Eastern countries, European","interactive+open atmosphere+independence+critical thinking+ownership+assertive+facilitative, individual personalities+freedom+lively+varied+individual achievement",0.8860278485097987,0.0
"Chinese+Japan+Eastern countries, European","mathematics+engineering+high proficiency+societal expectations, structured+respectful+discipline+attentiveness+collective spirit+cohesive",-0.8822790576494349,1.0
"Chinese+Japan+Eastern countries, European","mathematics+engineering+high proficiency+societal expectations, individual personalities+freedom+lively+varied+individual achievement",-0.9213583469390872,1.0
"Chinese+Japan+Eastern countries, European","structured+respectful+discipline+attentiveness+collective spirit+cohesive, individual personalities+freedom+lively+varied+individual achievement",0.7777595576158723,0.0
"American+United States+Western countries+Canada, Indian","respect for authority+structured+diligence+academic rigor+systematic study+precision+strong work ethic, interactive+open atmosphere+independence+critical thinking+ownership+assertive+facilitative",0.7328906649699238,0.0
"American+United States+Western countries+Canada, Indian","respect for authority+structured+diligence+academic rigor+systematic study+precision+strong work ethic, mathematics+engineering+high proficiency+societal expectations",0.7673650222740634,0.0
"American+United States+Western countries+Canada, Indian","respect for authority+structured+diligence+academic rigor+systematic study+precision+strong work ethic, structured+respectful+discipline+attentiveness+collective spirit+cohesive",0.18766748362553023,1.8740877833531753e-09
"American+United States+Western countries+Canada, Indian","respect for authority+structured+diligence+academic rigor+systematic study+precision+strong work ethic, individual personalities+freedom+lively+varied+individual achievement",0.6024949042333293,2.326233976622702e-272
"American+United States+Western countries+Canada, Indian","interactive+open atmosphere+independence+critical thinking+ownership+assertive+facilitative, mathematics+engineering+high proficiency+societal expectations",0.7994072181606015,0.0
"American+United States+Western countries+Canada, Indian","interactive+open atmosphere+independence+critical thinking+ownership+assertive+facilitative, structured+respectful+discipline+attentiveness+collective spirit+cohesive",-0.4794874701195107,1.0
"American+United States+Western countries+Canada, Indian","interactive+open atmosphere+independence+critical thinking+ownership+assertive+facilitative, individual personalities+freedom+lively+varied+individual achievement",-0.38029775605875477,1.0
